,id,link,titulo,precio,direction,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,orientacion,tipo_departamento,cantidad_pisos,departamentos_piso,numero_piso_unidad,codigo,fecha,published_time,latitude,longitude,comuna,published,divisa,region
1441,1442,https://www.portalinmobiliario.com/mlc-1115406178-hermoso-departamento-en-arriendo-con-estacionamiento-y-bodeg-_jm#position=47&search_layout=stack&type=item&tracking_id=9274d288-261c-47c4-9783-58c4b46c5ab7,hermoso departamento en arriendo con estacionamiento y bodeg,400000.0,"avenida maría 6415, la cisterna, chile, lo ovalle, la cisterna",65.0,65.0,0.0,0,2,1,1,0,1,85000.0,null,,16,14,8,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.5172361,-70.6518373,La cisterna,2023-02-12 17:56:38.677686,pesos,Rm (metropolitana)
1442,1443,https://www.portalinmobiliario.com/mlc-1287427948-se-arrienda-precioso-departamento-pasos-del-metro-macul-_jm#position=48&search_layout=stack&type=item&tracking_id=9274d288-261c-47c4-9783-58c4b46c5ab7,"se arrienda precioso departamento, pasos del metro macul.",500000.0,"san luis de macul 4355, penalolen, peñalolén, región metropolitana, chile, las torres, peñalolén",0.0,51.0,0.0,0,0,0,,0,,50000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.5061835,-70.5879586,Peñalolén,2023-02-12 17:56:38.677687,pesos,Rm (metropolitana)
1443,1444,https://www.portalinmobiliario.com/mlc-1272064232-hermosa-vista-con-departamento-de-2-dormitorios-estacionac-_jm#position=49&search_layout=stack&type=item&tracking_id=9274d288-261c-47c4-9783-58c4b46c5ab7,"hermosa vista con departamento de 2 dormitorios, estacionac",420000.0,"av. macul 3000 - 3300, macul, chile, santa julia de macul, macul",50.0,45.0,4.0,0,2,1,1,3,,80000.0,null,departamento,15,6,8,1272064232,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4838398,-70.598793,Macul,2023-02-12 17:56:38.677688,pesos,Rm (metropolitana)
1444,1445,https://www.portalinmobiliario.com/mlc-1288896677-arriendo-departamento-lomas-de-montemar-los-abedules-_jm#position=50&search_layout=stack&type=item&tracking_id=9274d288-261c-47c4-9783-58c4b46c5ab7,"arriendo departamento lomas de montemar, los abedules",330000.0,"los abedules 1739, concón, chile, montemar, concón",0.0,22.0,0.0,0,0,0,,0,,45000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Concón,2023-02-12 17:56:38.677689,pesos,Valparaíso
1445,1446,https://www.portalinmobiliario.com/mlc-1288633747-depto-las-condes-plaza-bondi-3-dorm-servic-2-estc-_jm#position=1&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,depto las condes plaza bondi 3 dorm + servic + 2 estc ,980000.0,"martín alonso pinzón 5650, las condes, chile, sebastián elcano, las condes",120.0,112.0,6.0,0,4,3,2,0,1,200000.0,null,departamento,13,4,13,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4192767,-70.5677212,Las condes,2023-02-12 17:56:38.677690,pesos,Rm (metropolitana)
1446,1447,https://www.portalinmobiliario.com/mlc-1316348857-lado-gomez-millas-con-estacionamiento-y-bodega-_jm#position=2&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,"lado gomez millas, con estacionamiento y bodega",530000.0,"avenida josé pedro alessandri 1620, ñuñoa, chile, juan gómez millas, ñuñoa",0.0,42.0,0.0,0,0,0,,0,,65000.0,null,,0,0,0,1212,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Ñuñoa,2023-02-12 17:56:38.677691,pesos,Rm (metropolitana)
1447,1448,https://www.portalinmobiliario.com/mlc-1241715656-vista-al-mar-amoblado-arriendo-con-compromiso-de-compra-_jm#position=3&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,"vista al mar, amoblado, arriendo con compromiso de compra",1350000.0,"avenida edmundo eluchans 1500 - 1800, viña del mar, chile, reñaca, viña del mar",140.0,122.0,20.0,0,4,4,2,0,1,200000.0,null,departamento,0,0,17,mr2,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Viña del mar,2023-02-12 17:56:38.677691,pesos,Valparaíso
1448,1449,https://www.portalinmobiliario.com/mlc-1266854946-depto-arriendo-1-d-1-b-est-y-bod-san-miguel-metro-lo-vial-_jm#position=4&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,depto arriendo 1 d 1 b est y bod san miguel metro lo vial,320000.0,"ventura blanco viel 1120, lo vial, san miguel",35.0,33.0,2.0,0,1,1,1,0,1,50000.0,null,,14,12,11,5215,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,San miguel,2023-02-12 17:56:38.677692,pesos,Rm (metropolitana)
1449,1450,https://www.portalinmobiliario.com/mlc-1237140267-departamento-en-arriendo-de-2-dorm-y-servicio-en-vitacura-_jm#position=5&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,"departamento en arriendo de 2 dorm y servicio, en vitacura",1190000.0,"parque arauco / hualtatas, pío xi, vitacura",0.0,2.0,0.0,0,2,3,,0,,0.0,null,,0,0,0,5278,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4009625,-70.583187,Vitacura,2023-02-12 17:56:38.677693,pesos,Rm (metropolitana)
1450,1451,https://www.portalinmobiliario.com/mlc-1288441132-comodo-departamento-2-dormitorios-froilan-lagos-sepulveda-_jm#position=6&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,cómodo departamento 2 dormitorios froilan lagos sepúlveda ,370000.0,"froilán lagos sepúlveda 1500, la florida, chile, plaza vespucio, la florida",30.0,25.0,5.0,0,2,1,,3,,65000.0,null,,15,10,6,,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,La florida,2023-02-12 17:56:38.677694,pesos,Rm (metropolitana)
1451,1452,https://www.portalinmobiliario.com/mlc-1292086515-acogedor-departamento-sector-parque-bicentenario-_jm#position=7&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,acogedor departamento sector parque bicentenario,26.0,"vitacura  3082, parque bicentenario, vitacura",0.0,80.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4071609,-70.5998745,Vitacura,2023-02-12 17:56:38.677695,undefined,Rm (metropolitana)
1452,1453,https://www.portalinmobiliario.com/mlc-1272405262-mc-1d-1b-con-bodega-metro-ecuador-_jm#position=8&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,mc 1d 1b con bodega metro ecuador.,250000.0,"conde del maule 4325, santiago, estación central, chile, san alberto hurtado, estación central",0.0,28.0,0.0,0,0,0,,0,,60000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Estación central,2023-02-12 17:56:38.677696,pesos,Rm (metropolitana)
1453,1454,https://www.portalinmobiliario.com/mlc-1311148079-metro-el-golf-_jm#position=9&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,metro el golf,550000.0,"callao 3600, las condes, chile, barrio el golf, las condes",41.0,36.0,5.0,0,1,1,1,0,1,85000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.417677,-70.5921681,Las condes,2023-02-12 17:56:38.677697,pesos,Rm (metropolitana)
1454,1455,https://www.portalinmobiliario.com/mlc-1265757361-departamento-en-arriendo-de-3dorm-bosques-de-montemar-concon-_jm#position=10&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,departamento en arriendo de 3dorm bosques de montemar concón,24.0,"bosques de montemar, montemar, concón",124.0,102.0,22.0,0,3,3,2,0,1,190000.0,null,,0,5,0,15931,2023-02-11 00:00:00.000000,corredora con identidad verificada,-32.9499819,-71.5388282,Concón,2023-02-12 17:56:38.677697,undefined,Valparaíso
1455,1456,https://www.portalinmobiliario.com/mlc-1285934238-dpto-hermoso-moderno-balmaceda-2720-esq-cueto-1-dorm-_jm#position=11&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,"dpto hermoso , moderno, balmaceda 2720 esq. cueto 1 dorm",250000.0,"avenida presidente balmaceda 2720, dpto 209, santiago, chile, parque los reyes, santiago",382.0,38.0,0.0,0,1,1,,2,1,68000.0,null,,24,10,1,0000,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4309846,-70.6623158,Santiago,2023-02-12 17:56:38.677698,pesos,Rm (metropolitana)
1456,1457,https://www.portalinmobiliario.com/mlc-1309883397-departamento-arriendo-1-dorm-en-nunoa-metro-r-de-araya-_jm#position=12&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,departamento arriendo 1 dorm. en ñuñoa metro r. de araya,420000.0,"zañartu 1100, estadio nacional, ñuñoa",40.0,37.0,3.0,0,1,1,1,0,1,60000.0,null,,9,20,3,5223,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4733936,-70.621006,Ñuñoa,2023-02-12 17:56:38.677699,pesos,Rm (metropolitana)
1457,1458,https://www.portalinmobiliario.com/mlc-1143696076-entre-metros-santa-ana-y-puente-cal-y-canto-_jm#position=13&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,entre metros santa ana y puente cal y canto,285000.0,"mapocho 1200 - 1500, santiago, chile, centro histórico de santiago, santiago",0.0,28.0,0.0,0,0,0,,0,,40000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4321576,-70.6589115,Santiago,2023-02-12 17:56:38.677700,pesos,Rm (metropolitana)
1458,1459,https://www.portalinmobiliario.com/mlc-1292139068-amoblado-amplio-barrio-vaticano-_jm#position=14&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,amoblado amplio barrio vaticano,750000.0,"avenida américo vespucio sur 1787, las condes, chile, vaticano, las condes",64.0,70.0,5.0,0,2,2,1,0,,80000.0,null,departamento,12,4,1,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4289687,-70.5755294,Las condes,2023-02-12 17:56:38.677701,pesos,Rm (metropolitana)
1459,1460,https://www.portalinmobiliario.com/mlc-1286685624-excelente-departamento-amoblado-cercano-a-apoquindo-_jm#position=15&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,excelente departamento amoblado cercano a apoquindo,1100000.0,"jorge vi 1 - 300, las condes, chile, metro manquehue - apumanque, las condes",0.0,95.0,0.0,0,0,0,,0,,200000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,-33.4115467,-70.5735774,Las condes,2023-02-12 17:56:38.677702,pesos,Rm (metropolitana)
1460,1461,https://www.portalinmobiliario.com/mlc-1309847133-sin-gastos-comunes-_jm#position=16&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,sin gastos comunes ,898000.0,"eduardo de la barra 1200 - 1500, providencia, región metropolitana, chile, inés de suárez, providencia",0.0,70.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Providencia,2023-02-12 17:56:38.677703,pesos,Rm (metropolitana)
1461,1462,https://www.portalinmobiliario.com/mlc-1285277774-depto-mariposa-2-dormitorios-y-2-banos-con-bodega-_jm#position=17&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,"depto mariposa 2 dormitorios y 2 baños, con bodega",330000.0,"coquimbo 1331, santiago, chile, parque almagro, santiago",45.0,43.0,0.0,0,2,2,,4,1,70000.0,null,,15,10,16,,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Santiago,2023-02-12 17:56:38.677704,pesos,Rm (metropolitana)
1462,1463,https://www.portalinmobiliario.com/mlc-1285027057-departamento-arriendo-2-dorm-y-2-banos-en-nunoa-metro-nunoa-_jm#position=18&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,departamento arriendo 2 dorm y 2 baños en ñuñoa metro ñuñoa,720000.0,"josé domingo cañas 2025, metro monseñor eyzaguirre, ñuñoa",0.0,58.0,0.0,0,0,0,,0,,180000.0,null,,0,0,0,5217,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4569598,-70.6102495,Ñuñoa,2023-02-12 17:56:38.677705,pesos,Rm (metropolitana)
1463,1464,https://www.portalinmobiliario.com/mlc-1314275186-depto-amoblado-furnished-apartment-_jm#position=19&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,depto amoblado / furnished apartment,900000.0,"presidente errázuriz 4200 - 4500, las condes, chile, barrio el golf, las condes",0.0,90.0,0.0,0,0,0,,0,,150000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,-33.4192049,-70.5828728,Las condes,2023-02-12 17:56:38.677706,pesos,Rm (metropolitana)
1464,1465,https://www.portalinmobiliario.com/mlc-1096869154-excelente-depto-3-dormitorios-briones-luco-metro-lo-ovalle-_jm#position=20&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,excelente depto. 3 dormitorios briones luco metro lo ovalle,300000.0,"colón 6479 - departamento 1709, lo ovalle, la cisterna",0.0,48.0,0.0,0,0,0,,0,,50000.0,null,,0,0,0,6339363,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,La cisterna,2023-02-12 17:56:38.677707,pesos,Rm (metropolitana)
1465,1466,https://www.portalinmobiliario.com/mlc-1303809601-barrio-el-golf-excelente-oportunidad-_jm#position=21&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,"barrio el golf, excelente oportunidad",21.0,"callao 3080, las condes, chile, barrio el golf, las condes",75.0,70.0,5.0,0,2,2,1,0,1,120000.0,null,departamento,17,8,8,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4188291,-70.5970713,Las condes,2023-02-12 17:56:38.677707,undefined,Rm (metropolitana)
1466,1467,https://www.portalinmobiliario.com/mlc-1250572258-2-d432b-manuel-de-salas-303-plaza-nunoa-_jm#position=22&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,2 d&#43;2b manuel de salas 303 plaza ñuñoa,690000.0,"manuel de salas 303 plaza ñuñoa, plaza ñuñoa, ñuñoa",65.0,65.0,0.0,0,2,2,1,0,1,180000.0,null,,5,0,2,43532,2023-02-11 00:00:00.000000,publicado hace 50 días por unne,-33.4522437,-70.5928187,Ñuñoa,2022-12-24 17:56:38.677708,pesos,Rm (metropolitana)
1467,1468,https://www.portalinmobiliario.com/mlc-1292649175-depto-arriendo-2d2b-sin-estacionamiento-margamarga-quilpue-_jm#position=23&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,depto arriendo 2d2b sin estacionamiento-margamarga-quilpué,290000.0,"marga marga/ troncal sur 2d2b sin estacionamiento, los pinos, quilpué",0.0,50.0,0.0,0,0,0,,0,,65000.0,null,,0,0,0,5465,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.0671352,-71.4126528,Quilpué,2023-02-12 17:56:38.677714,pesos,Valparaíso
1468,1469,https://www.portalinmobiliario.com/mlc-1270532996-excelente-departamento-a-pasos-estacion-de-metro-_jm#position=24&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,excelente departamento a pasos estación de metro,490000.0,"avenida vicuña mackenna 881, santiago, ñuñoa, chile, barrio diez de julio, santiago",65.0,70.0,5.0,0,3,2,1,4,1,80000.0,null,departamento,25,12,6,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4530321,-70.6308303,Santiago,2023-02-12 17:56:38.677715,pesos,Rm (metropolitana)
1469,1470,https://www.portalinmobiliario.com/mlc-1156889027-arriendo-dpto-3-dormitoriosestacionamiento-armando-moock-_jm#position=25&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,arriendo dpto 3 dormitorios+estacionamiento. armando moock,630000.0,"armando moock 3600 - 3900, macul, chile, villa macul, macul",75.0,75.0,2.0,0,3,2,1,5,1,120000.0,null,departamento,18,20,17,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4882994,-70.5983594,Macul,2023-02-12 17:56:38.677716,pesos,Rm (metropolitana)
1470,1471,https://www.portalinmobiliario.com/mlc-1288894948-departamento-nuevo-_jm#position=26&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,departamento nuevo,1360.0,"castillo urizar 1850, departamento 300 - 600, ñuñoa, chile, estadio nacional, ñuñoa",0.0,54.0,0.0,0,0,0,,0,,67000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4717584,-70.6097711,Ñuñoa,2023-02-12 17:56:38.677717,undefinedconcentavos,Rm (metropolitana)
1471,1472,https://www.portalinmobiliario.com/mlc-1316759957-departamento-de-1d1b-vista-oriente-cercano-a-metro-vicente-v-_jm#position=27&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,departamento de 1d1b vista oriente cercano a metro vicente v,350000.0,"colombia 7800, la florida, chile, vicente valdés, la florida",0.0,36.0,0.0,0,0,0,,0,,55000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,La florida,2023-02-12 17:56:38.677718,pesos,Rm (metropolitana)
1472,1473,https://www.portalinmobiliario.com/mlc-1289045296-arriendo-moderno-departamento-alonso-cordoba-vitacura-_jm#position=28&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,arriendo moderno departamento alonso cordoba vitacura,32.0,"el ciruelillo 3600 - 3900, vitacura, chile, parque bicentenario, vitacura",0.0,75.0,0.0,0,0,0,,0,,200000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.404583,-70.591539,Vitacura,2023-02-12 17:56:38.677719,undefined,Rm (metropolitana)
1473,1474,https://www.portalinmobiliario.com/mlc-1318623031-se-arrienda-espectacular-departamento-full-amoblado-_jm#position=29&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,se arrienda espectacular departamento full amoblado,900000.0,"avenida nueva providencia 2170, providencia, chile, los leones, providencia",70.0,65.0,2.0,0,2,2,,4,,135000.0,null,departamento,19,6,17,,2023-02-11 00:00:00.000000,particular con identidad verificada,,,Providencia,2023-02-12 17:56:38.677720,pesos,Rm (metropolitana)
1474,1475,https://www.portalinmobiliario.com/mlc-1297453659-1d-1b-av-macul-a-pasos-municipalidad-_jm#position=30&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,"1d, 1b av. macul, a pasos municipalidad",330000.0,"av. macul 3198, macul, chile, santa julia de macul, macul",0.0,32.0,0.0,0,0,0,,0,,70000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4838398,-70.598793,Macul,2023-02-12 17:56:38.677721,pesos,Rm (metropolitana)
1475,1476,https://www.portalinmobiliario.com/mlc-1288445676-bonito-departamento-de-2-dormitorios-y-2-banos-y-bodega-_jm#position=31&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,bonito departamento de 2 dormitorios y 2 baños y bodega  ,400000.0,"fray camilo henríquez 463, santiago, chile, santa isabel, santiago",56.0,54.0,2.0,0,2,2,,4,1,90000.0,null,departamento,19,8,11,avd-sc-50,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4476364,-70.6347614,Santiago,2023-02-12 17:56:38.677722,pesos,Rm (metropolitana)
1476,1477,https://www.portalinmobiliario.com/mlc-1286679328-departamento-arriendo-av-portugal-150-posta-central-_jm#position=32&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,"departamento arriendo av portugal 150, posta central",350000.0,"av. portugal 150, santiago, chile, santa isabel, santiago",40.0,40.0,4.0,0,1,1,,2,,40000.0,null,departamento,12,6,7,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4440439,-70.6370669,Santiago,2023-02-12 17:56:38.677723,pesos,Rm (metropolitana)
1477,1478,https://www.portalinmobiliario.com/mlc-1254965939-metro-san-miguel-preciosa-vista-depto-2-ambientes-_jm#position=33&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,"metro san miguel, preciosa vista depto 2 ambientes",420000.0,"bartolo soto 1612, san miguel, chile, el llano, san miguel",44.0,36.0,10.0,0,1,1,1,2,1,98999.0,null,,16,10,16,1027271349,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4892672,-70.6533902,San miguel,2023-02-12 17:56:38.677723,pesos,Rm (metropolitana)
1478,1479,https://www.portalinmobiliario.com/mlc-1303568281-depto-3-dormitorios-calle-maria-auxiliadora-san-miguel-_jm#position=34&search_layout=stack&type=item&tracking_id=557e1040-a4c3-4bf9-9b76-b07de262bfa8,depto 3 dormitorios calle maria auxiliadora / san miguel,290000.0,"maria auxiliadora 721, el llano, san miguel",50.0,50.0,0.0,0,3,1,,0,,50000.0,null,,0,0,0,6339514,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.489418,-70.6412506,San miguel,2023-02-12 17:56:38.677724,pesos,Rm (metropolitana)
